,equity
2023-03-03,1283847.933368936
2023-03-06,1279664.978265114
2023-03-07,1274167.3796029657
2023-03-08,1273679.4801346892
2023-03-09,1272254.4435396153
2023-03-10,1257439.3781105601
2023-03-13,1266128.7105848903
2023-03-14,1259940.5243412675
2023-03-15,1269508.2578798765
2023-03-16,1263710.9254877085
2023-03-17,1269878.8049350767
2023-03-20,1271271.3571015683
2023-03-21,1274946.5386833579
2023-03-22,1282114.3035820734
2023-03-23,1285445.6965385398
2023-03-24,1276519.2243674283
2023-03-27,1267399.2387607284
2023-03-28,1264737.5136853128
2023-03-29,1258479.02150604
2023-03-30,1265772.182481375
2023-03-31,1268330.7943210478
2023-04-03,1273492.9024753028
2023-04-04,1280151.325222031
2023-04-06,1274831.1351931638
2023-04-07,1274934.562283701
2023-04-10,1274756.440366921
2023-04-11,1275267.8051850488
2023-04-12,1276942.4262112754
2023-04-13,1279849.7399914584
2023-04-14,1284692.5356589796
2023-04-17,1306849.5629938836
2023-04-18,1311875.5350349112
2023-04-19,1311812.5230832654
2023-04-20,1306229.7746508168
2023-04-21,1287863.92881706
2023-04-24,1280128.587354834
2023-04-25,1283464.2801466722
2023-04-26,1282756.6618994814
2023-04-27,1297784.9692149488
2023-04-28,1307488.4215156122
2023-05-04,1331320.5944283446
2023-05-05,1326709.0854257317
2023-05-08,1354676.0457417248
2023-05-09,1342566.4500349162
2023-05-10,1335561.6118826875
2023-05-11,1334766.0192065982
2023-05-12,1325162.2051979192
2023-05-15,1334963.082366062
2023-05-16,1331956.397220274
2023-05-17,1326674.1635624748
2023-05-18,1321250.5285922596
2023-05-19,1317079.126070212
2023-05-22,1324633.0734385187
2023-05-23,1314925.259130902
2023-05-24,1294782.5904234145
2023-05-25,1289660.4513138172
2023-05-26,1291085.9562529777
2023-05-29,1286824.070426444
2023-05-30,1283039.291207109
2023-05-31,1277148.8467855982
2023-06-01,1270770.4236750598
2023-06-02,1296632.3564640786
2023-06-05,1290374.6016079676
2023-06-06,1273217.7550456207
2023-06-07,1266243.0094911812
2023-06-08,1281257.399062786
2023-06-09,1285972.714377121
2023-06-12,1298467.1777067315
2023-06-13,1300308.975627621
2023-06-14,1303956.7304666857
2023-06-15,1317819.2790981932
2023-06-16,1323867.4347289104
2023-06-19,1317937.3443118827
2023-06-20,1305726.0582219881
2023-06-21,1288931.4787831828
2023-06-26,1273252.7777263764
2023-06-27,1292404.120140441
2023-06-28,1293904.7206505348
2023-06-29,1282179.633216226
2023-06-30,1295418.586751601
2023-07-03,1317304.2315867217
2023-07-04,1316451.358958462
2023-07-05,1313904.6344684712
2023-07-06,1306867.4994911817
2023-07-07,1311623.100144429
2023-07-10,1315928.4871188172
2023-07-11,1322204.7428140729
2023-07-12,1315642.207567402
2023-07-13,1331143.070535644
2023-07-14,1328144.2130267222
2023-07-17,1325694.1156732962
2023-07-18,1328062.4292219854
2023-07-19,1333016.3662630578
2023-07-20,1324103.7939672286
2023-07-21,1327173.416687102
2023-07-24,1323314.7203785495
2023-07-25,1352029.8418605046
2023-07-26,1353187.2387231737
2023-07-27,1350416.9299632234
2023-07-28,1390769.3064262776
2023-07-31,1400639.3113659737
2023-08-01,1396576.6144371298
2023-08-02,1384889.0436288528
2023-08-03,1393354.562657951
2023-08-04,1391965.6120066158
2023-08-07,1382898.5736091235
2023-08-08,1388395.533567732
2023-08-09,1380099.955208377
2023-08-10,1389199.4155049825
2023-08-11,1368720.0256166859
2023-08-14,1370886.2290742488
2023-08-15,1374311.5296663216
2023-08-16,1362629.7202646814
2023-08-17,1366961.6931189473
2023-08-18,1361545.6750070886
2023-08-21,1349005.009791666
2023-08-22,1357236.977988358
2023-08-23,1343531.76066874
2023-08-24,1338309.7241313264
2023-08-25,1332741.429582027
2023-08-28,1343507.044208764
2023-08-29,1355863.3211464083
2023-08-30,1358790.0773211939
2023-08-31,1362324.8516898716
2023-09-01,1359896.8748794245
2023-09-04,1381050.4664507587
2023-09-05,1373456.188554402
2023-09-06,1369106.8711761285
2023-09-07,1354119.7677442103
2023-09-08,1349093.3890898416
2023-09-11,1362163.3916734825
2023-09-12,1363738.924849843
2023-09-13,1359493.665464873
2023-09-14,1364534.773605198
2023-09-15,1359679.5697965987
2023-09-18,1359475.4622309373
2023-09-19,1361298.1999009915
2023-09-20,1356102.4469310928
2023-09-21,1345519.9459490327
2023-09-22,1356379.2673459342
2023-09-25,1350943.201311004
2023-09-26,1341542.254202741
2023-09-27,1343549.1970855123
2023-09-28,1342502.7386853618
2023-10-09,1338975.4691727213
2023-10-10,1330483.123323373
2023-10-11,1328423.068046298
2023-10-12,1338887.3194028528
2023-10-13,1324602.957517057
2023-10-16,1313593.470027575
2023-10-17,1318644.6324817673
2023-10-18,1303596.9463881317
2023-10-19,1282074.311182845
2023-10-20,1276423.096806217
2023-10-23,1260686.1886508544
2023-10-24,1274184.0836227413
2023-10-25,1283399.984851331
2023-10-26,1289201.6399579518
2023-10-27,1306966.314478252
2023-10-30,1313092.1788951382
2023-10-31,1312425.232763704
2023-11-01,1306912.0849545144
2023-11-02,1306323.6765607293
2023-11-03,1307581.6433909964
2023-11-06,1318971.0587515244
2023-11-07,1317500.3742691395
2023-11-08,1310381.009912536
2023-11-09,1313087.3653225168
2023-11-10,1306123.973244532
2023-11-13,1305172.875000207
2023-11-14,1309179.958345882
2023-11-15,1312351.2912648534
2023-11-16,1304576.0512048458
2023-11-17,1301991.699518069
2023-11-20,1306086.8849979604
2023-11-21,1309217.0525205277
2023-11-22,1301847.028612178
2023-11-23,1307771.0927293622
2023-11-24,1304221.0357201493
2023-11-27,1298108.5327296783
2023-11-28,1298289.4440002555
2023-11-29,1286491.6235332605
2023-11-30,1291292.078299779
2023-12-01,1287248.6468903264
2023-12-04,1285901.9343298625
2023-12-05,1265892.8702971218
2023-12-06,1261646.8904546723
2023-12-07,1262943.438352403
2023-12-08,1268837.769197333
2023-12-11,1274498.2476186675
2023-12-12,1277611.8927530614
2023-12-13,1260874.7881577257
2023-12-14,1256180.5129499387
2023-12-15,1249337.6332631812
2023-12-18,1245020.0097391882
2023-12-19,1242252.394651465
2023-12-20,1235138.3681198317
2023-12-21,1240646.8914917766
2023-12-22,1247414.2034583169
2023-12-25,1250185.534147912
2023-12-26,1251014.7551729889
2023-12-27,1258119.6682983337
2023-12-28,1275915.142167203
2023-12-29,1274462.4892026503
2024-01-02,1274147.8829412498
2024-01-03,1280305.6451269526
2024-01-04,1272331.4374511384
2024-01-05,1269259.692767036
2024-01-08,1250577.4102699289
2024-01-09,1257094.3690238507
2024-01-10,1256081.9790121296
2024-01-11,1256939.9278114007
2024-01-12,1257674.6020994224
2024-01-15,1260788.7882496358
2024-01-16,1272553.627269207
2024-01-17,1249847.922039178
2024-01-18,1251519.9386856768
